name,address,city,arrondissement,neighborhood,category,cuisine,price_range,rating,review_count,latitude,longitude,google_maps_url,website_url,booking_url,description
Coline Madral,"Rue de la Collégiale, 75005 Paris, France",Paris,5e,,generic,,,,,48.8378454,2.352151999999999,https://www.google.com/maps/search/?api=1&query=Coline%20Madral%2C%20Paris%2C%20France,http://colinemadral.com/,,"Arrondissement: 5e
Food types: generic
Tags: Beauty
Google Maps: https://www.google.com/maps/search/?api=1&query=Coline%20Madral%2C%20Paris%2C%20France
Website: http://colinemadral.com/"
Copains,"Rue des Abbesses, Paris, France",Paris,,,restaurant,,,3.9,798,48.8840988,2.3389176,https://maps.google.com/?cid=15241145848296719017&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.instagram.com/copains.paris/?hl=fr,,"Type: Bakery
Google: 3.9 (798 reviews)
Food types: restaurant
Tags: Bakery, Glutenfree
Google Maps: https://maps.google.com/?cid=15241145848296719017&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.instagram.com/copains.paris/?hl=fr"
Copains,"60 Rue Tiquetonne, 75002 Paris, France",Paris,2e,,restaurant,,,4,2074,48.865128,2.3461184,https://maps.google.com/?cid=6571555679268958951&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.copains-paris.com/,,"Type: Bakery
Arrondissement: 2e
Google: 4.0 (2,074 reviews)
Food types: restaurant
Tags: Bakery
Google Maps: https://maps.google.com/?cid=6571555679268958951&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.copains-paris.com/"
Corto Moltedo,"Palais Royal, Galerie de Valois, 75001 Paris, France",Paris,1er,,shopping,,,,,48.8648032,2.338431,https://www.google.com/maps/search/?api=1&query=Corto%20Moltedo%2C%20Paris%2C%20France,http://www.corto.com/,,"Arrondissement: 1er
Food types: shopping
Tags: Shopping
Google Maps: https://www.google.com/maps/search/?api=1&query=Corto%20Moltedo%2C%20Paris%2C%20France
Website: http://www.corto.com/"
Cosi,"54 Rue de Seine, 75006 Paris, France",Paris,6e,,restaurant,,,,,48.85412549999999,2.3368877,https://www.google.com/maps/search/?api=1&query=Cosi%2C%20Paris%2C%20France,http://www.facebook.com/Cosi-126474794072452/,,"Arrondissement: 6e
Food types: restaurant
Tags: Italian
Google Maps: https://www.google.com/maps/search/?api=1&query=Cosi%2C%20Paris%2C%20France
Website: http://www.facebook.com/Cosi-126474794072452/"
Crabe Marteau,"12 Rue des Acacias, 75017 Paris, France",Paris,17e,,restaurant,,€€,4.6,1297,48.87640409999999,2.2906062,https://maps.google.com/?cid=11254960169320658338&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.crabemarteau.fr/,https://bookings.zenchef.com/results?rid=375163&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Seafood Restaurant
Arrondissement: 17e
Price: €€
Google: 4.6 (1,297 reviews)
Food types: restaurant
Tags: Fish
Google Maps: https://maps.google.com/?cid=11254960169320658338&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.crabemarteau.fr/
Booking: https://bookings.zenchef.com/results?rid=375163&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Crème London,"61 Rue du Temple, 75004 Paris, France",Paris,4e,,restaurant,,,4,799,48.8605289,2.3547386,https://maps.google.com/?cid=4907943156050432723&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.cremelondon.com/,,"Type: Bakery
Arrondissement: 4e
Google: 4.0 (799 reviews)
Food types: restaurant
Tags: Bakery
Google Maps: https://maps.google.com/?cid=4907943156050432723&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.cremelondon.com/"
Cypsèle,"11 Rue des Deux Ponts, 75004 Paris, France",Paris,4e,,restaurant,,,4.9,64,48.8515612,2.3562119,https://maps.google.com/?cid=10048066919460382614&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://cypsele.fr/,https://thefork.fr/restaurant/cypsele-r850284/?cc=24751-923,"Type: Restaurant
Arrondissement: 4e
Google: 4.9 (64 reviews)
Food types: restaurant
Tags: Gastro / higher end, Restaurant
Google Maps: https://maps.google.com/?cid=10048066919460382614&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://cypsele.fr/
Booking: https://thefork.fr/restaurant/cypsele-r850284/?cc=24751-923"
DREAMIN MAN,"140 Rue Amelot, 75011 Paris, France",Paris,11e,,cafe,,,4.3,738,48.86526629999999,2.366502,https://maps.google.com/?cid=8632870862712239633&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.facebook.com/pages/category/Coffee-Shop/Dreamin-Man-394891914641522,,"Type: Cafe
Arrondissement: 11e
Google: 4.3 (738 reviews)
Food types: cafe
Tags: Cafe
Google Maps: https://maps.google.com/?cid=8632870862712239633&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.facebook.com/pages/category/Coffee-Shop/Dreamin-Man-394891914641522"
Da Rosa,"37 Rue de Grenelle, 75007 Paris, France",Paris,7e,,"restaurant, brunch",,,,,48.85398,2.32686,https://www.google.com/maps/search/?api=1&query=Da%20Rosa%2C%20Paris%2C%20France,http://www.darosa.fr/,,"Arrondissement: 7e
Food types: restaurant, brunch
Tags: Brunch, Restaurant, Italian
Google Maps: https://www.google.com/maps/search/?api=1&query=Da%20Rosa%2C%20Paris%2C%20France
Website: http://www.darosa.fr/"
Da Vito,"5 Rue Sedaine, Paris 75011",Paris,11e,,restaurant,,€€,4.6,567,48.8556617,2.3712284,https://maps.google.com/?cid=1080963158551362486&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://davitopizzeria.fr/,https://menu.tastycloud.fr/e750afdd84e0384de07a90582ca78e6a49102cc2d32fadda4f8fd762085552ff,"Type: Pizza Restaurant
Arrondissement: 11e
Price: €€
Google: 4.6 (567 reviews)
Food types: restaurant
Tags: Restaurant, Italian
Google Maps: https://maps.google.com/?cid=1080963158551362486&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://davitopizzeria.fr/
Booking: https://menu.tastycloud.fr/e750afdd84e0384de07a90582ca78e6a49102cc2d32fadda4f8fd762085552ff"
Daimant Saint-Honoré,"24 Pl. du Marché Saint-Honoré, 75001 Paris, France",Paris,1er,,restaurant,,,4.8,1252,48.8664314,2.3321146,https://maps.google.com/?cid=17958630248443458283&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.daimant.co/daimant-saint-honore.html,http://www.opentable.fr/r/daimant-saint-honore-paris?ref=17374,"Type: Vegan Restaurant
Arrondissement: 1er
Google: 4.8 (1,252 reviews)
Food types: restaurant
Tags: Restaurant, Vegetarian
Google Maps: https://maps.google.com/?cid=17958630248443458283&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.daimant.co/daimant-saint-honore.html
Booking: http://www.opentable.fr/r/daimant-saint-honore-paris?ref=17374"
Dalia,"93 rue montmartre, Paris 75002",Paris,2e,,bar,,,4.7,3743,48.8672921,2.3440168,https://maps.google.com/?cid=17447140171292300586&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.daliagroup.com/,https://bookings.zenchef.com/results?rid=355799&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Mediterranean Restaurant
Arrondissement: 2e
Google: 4.7 (3,743 reviews)
Food types: bar
Tags: Levantine, Restaurant
Google summary: Trendy restaurant offering Eastern Mediterranean-inspired cuisine, plus cocktails.
Google Maps: https://maps.google.com/?cid=17447140171292300586&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.daliagroup.com/
Booking: https://bookings.zenchef.com/results?rid=355799&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Dalmata Pizza,"8 Rue Tiquetonne, Paris 75002",Paris,2e,,restaurant,,€€,4.6,5183,48.86450576782227,2.3495774269104,https://maps.google.com/?cid=7427257690908006442&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.gruppodalmata.com/,https://www.gruppodalmata.com/restaurant/dalmata/menu/food,"Type: Pizza Restaurant
Arrondissement: 2e
Price: €€
Google: 4.6 (5,183 reviews)
Food types: restaurant
Tags: Restaurant, Italian
Google summary: Neapolitan pizzas & wine in a cool space with tiled walls, neon signs & stool seating.
Google Maps: https://maps.google.com/?cid=7427257690908006442&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.gruppodalmata.com/
Booking: https://www.gruppodalmata.com/restaurant/dalmata/menu/food"
Daroco Bourse,"6 Rue Vivienne, Paris 75002",Paris,2e,,restaurant,,,,,48.8671391,2.3392712,https://www.google.com/maps/search/?api=1&query=Daroco%20Bourse%2C%20Paris%2C%20France,https://www.daroco.com,https://bookings.zenchef.com/results?rid=347479&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 2e
Food types: restaurant
Tags: Restaurant, Trendy, Italian
Google Maps: https://www.google.com/maps/search/?api=1&query=Daroco%20Bourse%2C%20Paris%2C%20France
Website: https://www.daroco.com
Booking: https://bookings.zenchef.com/results?rid=347479&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Delhi Bazaar,"71 Rue Servan, Paris 75011",Paris,11e,,restaurant,,,4.8,6538,48.86369939999999,2.3811489,https://maps.google.com/?cid=3087775464631119870&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,https://bookings.zenchef.com/results?rid=361511&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Indian Restaurant
Arrondissement: 11e
Google: 4.8 (6,538 reviews)
Food types: restaurant
Tags: Indian, Restaurant
Google Maps: https://maps.google.com/?cid=3087775464631119870&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Booking: https://bookings.zenchef.com/results?rid=361511&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Dilia,"1 Rue d'Eupatoria, 75020 Paris, France",Paris,20e,,restaurant,,,,,48.86864389999999,2.3862279,https://www.google.com/maps/search/?api=1&query=Dilia%2C%20Paris%2C%20France,http://www.dilia.fr/,https://bookings.zenchef.com/results?rid=353401&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 20e
Food types: restaurant
Tags: Frenchie, Restaurant, Gastro / higher end
Google Maps: https://www.google.com/maps/search/?api=1&query=Dilia%2C%20Paris%2C%20France
Website: http://www.dilia.fr/
Booking: https://bookings.zenchef.com/results?rid=353401&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Do et Riz,"31 Rue de Cotte, 75012 Paris, France",Paris,12e,,restaurant,,,,,48.8503682,2.378181,https://www.google.com/maps/search/?api=1&query=Do%20et%20Riz%2C%20Paris%2C%20France,,,"Arrondissement: 12e
Food types: restaurant
Tags: Vietnamiese, Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Do%20et%20Riz%2C%20Paris%2C%20France"
DokiDoki Louvre - Finest Handroll Bar,"59 Rue Jean-Jacques Rousseau, 75001 Paris, France",Paris,1er,,restaurant,,,4.6,658,48.8631972,2.3420125,https://maps.google.com/?cid=10816110014351811526&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.dokidoki-handroll.com/,https://thefork.fr/restaurant/dokidoki-paris-9-r837834/?cc=24751-923,"Type: Restaurant
Arrondissement: 1er
Google: 4.6 (658 reviews)
Food types: restaurant
Tags: Fish, Japanese
Google Maps: https://maps.google.com/?cid=10816110014351811526&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.dokidoki-handroll.com/
Booking: https://thefork.fr/restaurant/dokidoki-paris-9-r837834/?cc=24751-923"
Double Dragon,"52 Rue Saint-Maur, 75011 Paris, France",Paris,11e,,restaurant,,,4.2,655,48.862523,2.3799102,https://maps.google.com/?cid=972382536314200775&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.doubledragonparis.com/,,"Type: Bistro
Arrondissement: 11e
Google: 4.2 (655 reviews)
Food types: restaurant
Tags: Restaurant, Trendy
Google summary: A menu of vibrant, Filipino-influenced dishes & natural wine in a contemporary restaurant.
Google Maps: https://maps.google.com/?cid=972382536314200775&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.doubledragonparis.com/"
Dover Street Market,"35-37 Rue des Francs-Bourgeois, 75004 Paris, France",Paris,4e,,shopping,,,,,48.8581725,2.3596941,https://www.google.com/maps/search/?api=1&query=Dover%20Street%20Market%2C%20Paris%2C%20France,,,"Arrondissement: 4e
Food types: shopping
Tags: Concept-store
Google Maps: https://www.google.com/maps/search/?api=1&query=Dover%20Street%20Market%2C%20Paris%2C%20France"
Dover Street Parfums Market,"11 bis Rue Elzevir, 75003 Paris, France",Paris,3e,,generic,,,,,48.8587277,2.3618831,https://www.google.com/maps/search/?api=1&query=Dover%20Street%20Parfums%20Market%2C%20Paris%2C%20France,http://www.doverstreetparfumsmarket.com/,,"Arrondissement: 3e
Food types: generic
Tags: Concept-store
Google Maps: https://www.google.com/maps/search/?api=1&query=Dover%20Street%20Parfums%20Market%2C%20Paris%2C%20France
Website: http://www.doverstreetparfumsmarket.com/"
Du Pain et des Idées,"34 Rue Yves Toudic, 75010 Paris, France",Paris,10e,,restaurant,,,,,48.8712453,2.3628904,https://www.google.com/maps/search/?api=1&query=Du%20Pain%20et%20des%20Id%C3%A9es%2C%20Paris%2C%20France,http://dupainetdesidees.com/index.php,,"Arrondissement: 10e
Food types: restaurant
Tags: ❤️, Bakery
Google Maps: https://www.google.com/maps/search/?api=1&query=Du%20Pain%20et%20des%20Id%C3%A9es%2C%20Paris%2C%20France
Website: http://dupainetdesidees.com/index.php"
Dumbo Pigalle,"64 Rue Jean-Baptiste Pigalle, 75009 Paris, France",Paris,9e,,restaurant,,,4.5,1715,48.8816541,2.3369591,https://maps.google.com/?cid=3917238693774602226&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.instagram.com/dumboparis/,,"Type: Hamburger Restaurant
Arrondissement: 9e
Google: 4.5 (1,715 reviews)
Food types: restaurant
Tags: Burger
Google summary: Simple, stylish brickwork grill & takeout serving beef patties on potato buns with pickles & fries.
Google Maps: https://maps.google.com/?cid=3917238693774602226&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.instagram.com/dumboparis/"
Duvelleroy - Maison d'éventails à Paris,"17 Rue Amélie, 75007 Paris, France",Paris,7e,,generic,,,,,48.8584931,2.307852399999999,https://www.google.com/maps/search/?api=1&query=Duvelleroy%20-%20Maison%20d'%C3%A9ventails%20%C3%A0%20Paris%2C%20Paris%2C%20France,http://www.eventail-duvelleroy.fr/,,"Arrondissement: 7e
Food types: generic
Tags: Shopping
Google Maps: https://www.google.com/maps/search/?api=1&query=Duvelleroy%20-%20Maison%20d'%C3%A9ventails%20%C3%A0%20Paris%2C%20Paris%2C%20France
Website: http://www.eventail-duvelleroy.fr/"
Déviant,"39 Rue des Petites Écuries, 75010 Paris, France",Paris,10e,,bar,,,4.2,560,48.8738211,2.3500028,https://maps.google.com/?cid=9596080493349548867&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://vivantparis.com/,https://bookings.zenchef.com/results?rid=355094&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 10e
Google: 4.2 (560 reviews)
Food types: bar
Tags: Frenchie, Restaurant, Trendy
Google summary: Small, minimalist black-&-white bar sans tables for tapas plates alongside over 60 natural wines.
Google Maps: https://maps.google.com/?cid=9596080493349548867&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://vivantparis.com/
Booking: https://bookings.zenchef.com/results?rid=355094&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
EMPREINTES,"5 Rue de Picardie, 75003 Paris, France",Paris,3e,,shopping,,,4.5,294,48.8633689,2.3621905,https://maps.google.com/?cid=3570348297999114440&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.empreintes-paris.com/,,"Type: Store
Arrondissement: 3e
Google: 4.5 (294 reviews)
Food types: shopping
Tags: Cafe, Shopping
Google summary: Chic boutique presenting handcrafted decorative objects, jewelry & home goods from French designers.
Google Maps: https://maps.google.com/?cid=3570348297999114440&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.empreintes-paris.com/"
EMPREINTES - Le concept store des métiers d'art,"5 Rue de Picardie, 75003 Paris, France",Paris,3e,,shopping,,,,,48.8633689,2.3621905,https://www.google.com/maps/search/?api=1&query=EMPREINTES%20-%20Le%20concept%20store%20des%20m%C3%A9tiers%20d'art%2C%20Paris%2C%20France,https://www.empreintes-paris.com/,,"Arrondissement: 3e
Food types: shopping
Tags: Deco, Design
Google Maps: https://www.google.com/maps/search/?api=1&query=EMPREINTES%20-%20Le%20concept%20store%20des%20m%C3%A9tiers%20d'art%2C%20Paris%2C%20France
Website: https://www.empreintes-paris.com/"
Early June,"19 Rue Jean Poulmarch, 75010 Paris, France",Paris,10e,,bar,,,4.4,527,48.8729603,2.363288,https://maps.google.com/?cid=15416878027658806043&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://early-june.fr/,https://bookings.zenchef.com/results?rid=356752&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 10e
Google: 4.4 (527 reviews)
Food types: bar
Tags: Trendy, Restaurant
Google Maps: https://maps.google.com/?cid=15416878027658806043&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://early-june.fr/
Booking: https://bookings.zenchef.com/results?rid=356752&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Echo,"95 Rue d'Aboukir, Paris 75002",Paris,2e,,restaurant,,,,,48.8682785,2.3485325,https://www.google.com/maps/search/?api=1&query=Echo%2C%20Paris%2C%20France,http://www.echo-paris.com/,https://bookings.zenchef.com/results?rid=354363&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 2e
Food types: restaurant
Tags: Restaurant, Trendy
Google Maps: https://www.google.com/maps/search/?api=1&query=Echo%2C%20Paris%2C%20France
Website: http://www.echo-paris.com/
Booking: https://bookings.zenchef.com/results?rid=354363&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
El Nopal,"3 Rue Eugène Varlin, 75010 Paris, France",Paris,10e,,restaurant,,€,4.3,782,48.87782879999999,2.3651426,https://maps.google.com/?cid=6003979595994778494&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.elnopalparis.com/,,"Type: Mexican Restaurant
Arrondissement: 10e
Price: €
Google: 4.3 (782 reviews)
Food types: restaurant
Tags: Mexican, Restaurant
Google Maps: https://maps.google.com/?cid=6003979595994778494&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.elnopalparis.com/"
El Nopal Taqueria,"5 Rue Duperré, 75009 Paris, France",Paris,9e,,restaurant,,,4.5,1376,48.8819802,2.3364629,https://maps.google.com/?cid=4505823388786636276&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.elnopalparis.com/,,"Type: Mexican Restaurant
Arrondissement: 9e
Google: 4.5 (1,376 reviews)
Food types: restaurant
Tags: Mexican, Restaurant
Google Maps: https://maps.google.com/?cid=4505823388786636276&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.elnopalparis.com/"
Elbi,"54 Rue de Paradis, 75010 Paris, France",Paris,10e,,restaurant,,,4.5,239,48.8751181,2.3519748,https://maps.google.com/?cid=15869480553498492054&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://restaurantelbi.fr/,,"Type: Restaurant
Arrondissement: 10e
Google: 4.5 (239 reviews)
Food types: restaurant
Tags: Restaurant, Trendy
Google Maps: https://maps.google.com/?cid=15869480553498492054&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://restaurantelbi.fr/"
Ellsworth,"rue, 34 Rue de Richelieu, 75001 Paris, France",Paris,1er,,"restaurant, brunch",,,,,48.8655806,2.3369467,https://www.google.com/maps/search/?api=1&query=Ellsworth%2C%20Paris%2C%20France,http://www.ellsworthparis.com/,,"Arrondissement: 1er
Food types: restaurant, brunch
Tags: Brunch, Restaurant, Trendy
Google Maps: https://www.google.com/maps/search/?api=1&query=Ellsworth%2C%20Paris%2C%20France
Website: http://www.ellsworthparis.com/"
EnYaa,"37 Rue de Montpensier, 75001 Paris, France",Paris,1er,,restaurant,,,,,48.8658639,2.337334499999999,https://www.google.com/maps/search/?api=1&query=EnYaa%2C%20Paris%2C%20France,http://www.enyaa-paris.com/,https://thefork.fr/restaurant/enyaa-r286949/?cc=24751-923,"Arrondissement: 1er
Food types: restaurant
Tags: Japanese, Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=EnYaa%2C%20Paris%2C%20France
Website: http://www.enyaa-paris.com/
Booking: https://thefork.fr/restaurant/enyaa-r286949/?cc=24751-923"
